Frame, cxs, cys, ws, hs, areas
12322,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12323,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12324,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12325,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12326,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12327,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12328,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12329,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12330,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12331,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12332,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12333,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12334,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12335,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12336,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12337,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12338,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12339,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12340,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12341,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12342,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12343,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12344,132.77403100775194,48.7453488372093,29.0,93.0,1290.0
12345,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12346,132.77403100775194,48.7453488372093,29.0,93.0,1290.0
12347,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12348,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12349,132.76958882854927,48.76920093095423,29.0,93.0,1289.0
12350,132.78179228179226,48.74864024864025,29.0,93.0,1287.0
12351,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12352,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12353,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12354,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12355,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12356,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12357,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12358,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12359,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12360,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12361,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12362,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12363,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12364,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12365,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12366,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12367,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12368,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12369,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12370,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12371,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12372,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12373,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12374,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12375,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12376,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12377,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12378,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12379,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12380,132.7926702926703,48.71678321678322,29.0,93.0,1287.0
12381,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12382,132.7926702926703,48.71678321678322,29.0,93.0,1287.0
12383,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12384,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12385,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12386,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12387,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12388,132.7926702926703,48.71678321678322,29.0,93.0,1287.0
12389,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12390,132.7926702926703,48.71678321678322,29.0,93.0,1287.0
12391,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12392,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12393,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12394,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12395,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12396,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12397,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12398,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12399,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12400,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12401,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12402,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12403,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12404,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12405,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12406,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12407,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12408,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12409,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12410,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12411,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12412,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12413,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12414,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12415,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12416,132.7926702926703,48.71678321678322,29.0,93.0,1287.0
12417,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12418,132.7926702926703,48.71678321678322,29.0,93.0,1287.0
12419,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12420,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12421,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12422,132.78823224468636,48.740668740279936,29.0,93.0,1286.0
12423,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12424,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12425,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12426,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12427,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12428,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12429,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12430,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12431,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12432,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12433,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12434,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12435,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12436,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12437,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12438,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12439,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12440,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12441,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12442,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12443,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12444,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12445,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12446,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12447,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12448,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12449,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12450,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12451,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12452,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12453,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12454,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12455,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12456,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12457,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12458,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12459,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12460,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12461,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12462,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12463,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12464,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12465,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12466,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12467,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12468,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12469,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12470,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12471,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12472,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12473,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12474,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12475,132.80473218928756,48.80772230889236,29.0,93.0,1282.0
12476,132.7982592881268,48.815666406858924,29.0,93.0,1283.0
12477,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12478,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12479,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12480,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12481,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12482,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12483,132.82407407407408,48.77699530516432,29.0,93.0,1278.0
12484,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12485,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12486,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12487,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12488,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12489,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12490,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12491,132.78599221789884,48.836186770428014,29.0,93.0,1285.0
12492,132.79043545878693,48.81220839813375,29.0,93.0,1286.0
12493,132.79890880748246,48.843725643024165,29.0,93.0,1283.0
12494,132.80490654205607,48.78309968847352,29.0,93.0,1284.0
12495,132.79942279942279,48.61406270497179,29.0,93.0,1270.5
12496,132.80796529968455,48.61711356466877,29.0,93.0,1268.0
12497,132.80896071475496,48.63671002496387,29.0,93.0,1268.5
12498,132.80757097791798,48.59305993690852,29.0,93.0,1268.0
12499,132.80399107260075,48.613364841801236,29.0,93.0,1269.5
12500,132.80399107260075,48.613364841801236,29.0,93.0,1269.5
12501,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12502,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12503,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12504,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12505,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12506,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12507,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12508,132.7477870260272,49.11507464658475,29.0,92.0,1261.5
12509,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12510,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12511,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12512,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12513,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12514,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12515,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12516,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12517,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12518,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12519,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12520,132.778972520908,49.05548918093721,29.0,92.0,1255.5
12521,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12522,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12523,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12524,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12525,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12526,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12527,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12528,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12529,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12530,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12531,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12532,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12533,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12534,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12535,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12536,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12537,132.7890966971747,49.049078127072555,29.0,92.0,1256.5
12538,132.7976617510296,49.083432974624685,29.0,92.0,1254.5
12539,132.7976617510296,49.083432974624685,29.0,92.0,1254.5
12540,132.7976617510296,49.083432974624685,29.0,92.0,1254.5
12541,132.80175508575988,49.0994548597261,29.0,92.0,1253.5
12542,132.80175508575988,49.0994548597261,29.0,92.0,1253.5
12543,132.80175508575988,49.0994548597261,29.0,92.0,1253.5
12544,132.80175508575988,49.0994548597261,29.0,92.0,1253.5
12545,132.80175508575988,49.0994548597261,29.0,92.0,1253.5
12546,132.80751360679673,49.02840833665206,29.0,92.0,1255.5
12547,132.80751360679673,49.02840833665206,29.0,92.0,1255.5
12548,132.80751360679673,49.02840833665206,29.0,92.0,1255.5
12549,132.80751360679673,49.02840833665206,29.0,92.0,1255.5
12550,132.8207985143918,48.99973471282663,29.0,92.0,1256.5
12551,132.8119113940841,49.002918158907015,29.0,92.0,1256.5
12552,132.80554450192332,48.979838174824245,29.0,92.0,1256.5
12553,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12554,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12555,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12556,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12557,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12558,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12559,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12560,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12561,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12562,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12563,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12564,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12565,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12566,132.79739604091935,49.034808024445326,29.0,92.0,1254.5
12567,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12568,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12569,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12570,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12571,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12572,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12573,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12574,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12575,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12576,132.87300878368316,49.37085008188179,29.0,91.0,1119.5
12577,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12578,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12579,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12580,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12581,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12582,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12583,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12584,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12585,132.79219987812309,49.95094454600853,29.0,91.0,1094.0
12586,132.76023657870792,50.01819836214741,29.0,91.0,1099.0
12587,132.75272727272727,50.026363636363634,29.0,91.0,1100.0
12588,132.75272727272727,50.026363636363634,29.0,91.0,1100.0
12589,132.77894416552562,49.95846645367412,29.0,91.0,1095.5
12590,132.7635924285139,49.31708954222043,29.0,92.0,1241.5
12591,132.76503835284618,49.36388103889113,29.0,92.0,1238.5
12592,132.76885841064944,49.3345434987226,29.0,92.0,1239.5
12593,132.77894416552562,49.95846645367412,29.0,91.0,1095.5
12594,132.77714977795722,49.31866505180999,29.0,92.0,1238.5
12595,132.77333333333334,49.34801346801346,29.0,92.0,1237.5
12596,132.77714977795722,49.31866505180999,29.0,92.0,1238.5
12597,132.79865874104556,49.91998171010517,29.0,91.0,1093.5
12598,132.81847389558234,49.067336010709504,29.0,92.0,1245.0
12599,132.7870707070707,49.29427609427609,29.0,92.0,1237.5
12600,132.77458518818293,49.34088762983947,29.0,92.0,1235.5
12601,132.7475240808574,49.51526251526251,29.0,92.0,1228.5
12602,132.8291122004357,49.20411220043572,29.0,92.0,1224.0
12603,132.81368149054808,49.243982048143614,29.0,92.0,1225.5
12604,132.8471096704484,48.97866018368449,29.0,92.0,1234.0
12605,132.82320967522762,49.23481451284142,29.0,92.0,1226.5
12606,132.8471096704484,48.97866018368449,29.0,92.0,1234.0
12607,132.8433360367667,49.007839956745066,29.0,92.0,1233.0
12608,132.8471096704484,48.97866018368449,29.0,92.0,1234.0
12609,132.82320967522762,49.23481451284142,29.0,92.0,1226.5
12610,132.81008540056933,49.17080113867426,29.0,92.0,1229.5
12611,132.8080725992144,49.16416091019911,29.0,92.0,1230.5
12612,132.8080725992144,49.16416091019911,29.0,92.0,1230.5
12613,132.75125798993608,49.21215830273358,29.0,92.0,1225.5
12614,132.75125798993608,49.21215830273358,29.0,92.0,1225.5
12615,132.73295066283995,49.27388273882739,29.0,92.0,1219.5
12616,132.74137695978186,49.242126789366054,29.0,92.0,1222.5
12617,132.72467961967754,49.06035551880942,29.0,91.0,1209.5
12618,132.71789589342123,48.979398434281,29.0,91.0,1213.5
12619,132.72270411675615,49.053696819496075,29.0,91.0,1210.5
12620,132.7201426024955,48.95886466474702,29.0,91.0,1215.5
12621,132.72467961967754,49.06035551880942,29.0,91.0,1209.5
12622,132.7187112763321,49.02478314745973,29.0,91.0,1210.5
12623,132.72467961967754,49.06035551880942,29.0,91.0,1209.5
12624,132.728624535316,49.06939281288724,29.0,91.0,1210.5
12625,132.7806433721575,49.36993899057127,29.0,91.0,1202.0
12626,132.79029799029797,49.372972972972974,29.0,91.0,1202.5
12627,132.7960240795184,49.24821503569929,29.0,91.0,1190.5
12628,132.79266414671704,49.244855102897944,29.0,91.0,1190.5
12629,132.80325340064508,49.3083718973496,29.0,91.0,1188.5
12630,132.75338983050847,49.402542372881356,29.0,91.0,1180.0
12631,132.80392156862743,49.20224089635854,29.0,91.0,1190.0
12632,132.80106621773288,49.201739618406286,29.0,91.0,1188.0
12633,132.79513299377476,49.262026032824,29.0,91.0,1178.0
12634,132.78500566893422,49.31221655328798,29.0,91.0,1176.0
12635,132.8074295473954,49.427981781952745,29.0,91.0,1171.0
12636,132.7942930153322,49.35959681998864,29.0,91.0,1174.0
12637,132.8218243819267,49.40466041489059,29.0,91.0,1173.0
12638,132.81769055745164,49.42377701934016,29.0,91.0,1172.0
12639,132.8218243819267,49.40466041489059,29.0,91.0,1173.0
12640,132.8218243819267,49.40466041489059,29.0,91.0,1173.0
12641,132.8218243819267,49.40466041489059,29.0,91.0,1173.0
12642,132.8131399317406,49.414817974971555,29.0,91.0,1172.0
12643,132.8131399317406,49.414817974971555,29.0,91.0,1172.0
12644,132.8131399317406,49.414817974971555,29.0,91.0,1172.0
12645,132.81890888317622,49.34818623250499,29.0,91.0,1167.0
12646,132.81890888317622,49.34818623250499,29.0,91.0,1167.0
12647,132.81890888317622,49.34818623250499,29.0,91.0,1167.0
12648,132.82618639222412,49.34591194968553,29.0,91.0,1166.0
12649,132.83705612829323,49.34478808705612,29.0,91.0,1164.0
12650,132.86581560283688,49.35120567375886,29.0,91.0,1175.0
12651,132.8498152884342,49.36075589656152,29.0,91.0,1173.0
12652,132.85337866553337,49.3806488171129,29.0,91.0,1176.5
12653,132.82857142857142,49.435252309879175,29.0,91.0,1172.5
12654,132.8058142816822,49.35661868473045,29.0,91.0,1181.0
12655,132.82416031611626,49.416313858312165,29.0,91.0,1181.0
12656,132.80909863945578,49.37599206349206,29.0,91.0,1176.0
12657,132.81002824858754,49.4319209039548,29.0,91.0,1180.0
12658,132.80804646550502,49.3918402039949,29.0,91.0,1176.5
12659,132.8004255319149,49.38609929078014,29.0,91.0,1175.0
12660,132.8004255319149,49.38609929078014,29.0,91.0,1175.0
12661,132.81755130927104,49.39447983014862,29.0,91.0,1177.5
12662,132.79548022598868,49.452259887005646,29.0,91.0,1180.0
12663,132.7853203224438,49.46909913732145,29.0,91.0,1178.5
12664,132.7753807106599,49.48025944726452,29.0,91.0,1182.0
12665,132.77457627118645,49.48742937853107,29.0,91.0,1180.0
12666,132.77637130801688,49.52630098452883,29.0,91.0,1185.0
12667,132.77637130801688,49.52630098452883,29.0,91.0,1185.0
12668,132.79228277707364,49.51992677087734,29.0,91.0,1183.5
12669,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12670,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12671,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12672,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12673,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12674,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12675,132.7906779661017,49.48940677966102,29.0,91.0,1180.0
12676,132.78525098702764,49.47758037225042,29.0,91.0,1182.0
12677,132.79756856092732,49.48812553011026,29.0,91.0,1179.0
12678,132.75255709681937,49.38951940591284,29.0,91.0,1189.5
12679,132.74659935492917,49.393212733137005,29.0,91.0,1188.5
12680,132.74436511269775,49.33291334173316,29.0,91.0,1190.5
12681,132.73818538774364,49.334314962838306,29.0,91.0,1188.5
12682,132.72870175438595,49.331649122807015,29.0,91.0,1187.5
12683,132.7178947368421,49.32491228070175,29.0,91.0,1187.5
12684,132.70757767468015,49.31660340222128,29.0,91.0,1185.5
12685,132.6960370994941,49.302838673412026,29.0,91.0,1186.0
12686,132.6960370994941,49.302838673412026,29.0,91.0,1186.0
12687,132.6960370994941,49.302838673412026,29.0,91.0,1186.0
12688,132.6960370994941,49.302838673412026,29.0,91.0,1186.0
12689,132.6960370994941,49.302838673412026,29.0,91.0,1186.0
12690,132.68986362997327,49.298889357514405,29.0,91.0,1185.5
12691,132.68033826638478,49.404510218463706,29.0,91.0,1182.5
12692,132.68610054921842,49.39149415575271,29.0,91.0,1183.5
12693,132.67866723139912,49.50091769024424,29.0,91.0,1180.5
12694,132.7075087719298,49.52533333333333,29.0,91.0,1187.5
12695,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12696,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12697,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12698,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12699,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12700,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12701,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12702,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12703,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12704,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12705,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12706,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12707,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12708,132.69838596491226,49.52870175438596,29.0,91.0,1187.5
12709,132.6916281026504,49.54003646052447,29.0,91.0,1188.5
12710,132.6916281026504,49.54003646052447,29.0,91.0,1188.5
12711,132.6916281026504,49.54003646052447,29.0,91.0,1188.5
12712,132.6916281026504,49.54003646052447,29.0,91.0,1188.5
12713,132.6916281026504,49.54003646052447,29.0,91.0,1188.5
12714,132.68908504974078,49.53453832142356,29.0,91.0,1189.5
12715,132.68908504974078,49.53453832142356,29.0,91.0,1189.5
12716,132.68640627187455,49.52820943581128,29.0,91.0,1190.5
12717,132.69328849656716,49.52529073840549,29.0,91.0,1189.5
12718,132.7192688712153,49.474117482907765,29.0,91.0,1194.5
12719,132.734392419175,49.43952062430323,29.0,91.0,1196.0
12720,132.74544189283228,49.42240779401531,29.0,91.0,1197.5
12721,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12722,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12723,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12724,132.77129668485102,49.557980137082104,29.0,91.0,1191.5
12725,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12726,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12727,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12728,132.78304657994124,49.58147992726255,29.0,91.0,1191.5
12729,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12730,132.78304657994124,49.58147992726255,29.0,91.0,1191.5
12731,132.78304657994124,49.58147992726255,29.0,91.0,1191.5
12732,132.78304657994124,49.58147992726255,29.0,91.0,1191.5
12733,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12734,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12735,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12736,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12737,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12738,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12739,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12740,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12741,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12742,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12743,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12744,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12745,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12746,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12747,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12748,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12749,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12750,132.77656446871063,49.59456810863782,29.0,91.0,1190.5
12751,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12752,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12753,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12754,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12755,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12756,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12757,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
12758,132.64361029101644,49.97371010825249,29.0,92.0,1185.5
